Year,Player,Age,G,MP,PER,TS%,WS,VORP,FG%,FT%,TRB,AST,STL,BLK,PTS,PPG,RPG,APG,SPG,BPG
2018,Ekpe Udoh\udohek01,30,63,812.7,15.2,0.56,3.2,1.6,0.5,0.75,151.2,50.400000000000006,44.099999999999994,75.6,163.8,2.6,2.4,0.8,0.7,1.2
2018,Tyler Ulis\ulisty01,22,71,1661.3999999999999,10.1,0.465,-0.2,-1.3,0.38799999999999996,0.8320000000000001,127.8,312.40000000000003,71,7.1000000000000005,553.8,7.8,1.8,4.4,1,0.1
2018,Jonas Valanciunas\valanjo01,25,77,1724.8,22.5,0.628,7.6,1.5,0.568,0.8059999999999999,662.1999999999999,84.7,30.8,69.3,977.9,12.7,8.6,1.1,0.4,0.9
2018,Denzel Valentine\valende01,24,77,2094.4,12.1,0.527,2.5,0.8,0.41700000000000004,0.745,392.7,246.4,61.6,7.7,785.4,10.2,5.1,3.2,0.8,0.1
2018,Fred VanVleet\vanvlfr01,23,76,1520,15.9,0.556,4.7,1.5,0.426,0.8320000000000001,182.4,243.20000000000002,68.4,22.8,653.6,8.6,2.4,3.2,0.9,0.3
2018,Rashad Vaughn\vaughra01,21,28,212.79999999999998,9.3,0.546,0.2,-0.1,0.41100000000000003,0.667,22.400000000000002,14,5.6000000000000005,2.8000000000000003,64.39999999999999,2.3,0.8,0.5,0.2,0.1
2018,Rashad Vaughn\vaughra01,21,22,173.8,11.1,0.56,0.3,-0.1,0.42,0.667,17.6,11,4.4,2.2,59.400000000000006,2.7,0.8,0.5,0.2,0.1
2018,Rashad Vaughn\vaughra01,21,1,4,4.1,,0,0,,,0,1,0,0,0,0,0,1,0,0
2018,Rashad Vaughn\vaughra01,21,5,35,1.1,0.41700000000000004,-0.1,-0.1,0.33299999999999996,,4,0,1,0,5,1,0.8,0,0.2,0
2018,Noah Vonleh\vonleno01,22,54,874.8,12.8,0.509,1.6,-0.2,0.444,0.621,313.2,32.4,21.6,16.2,264.6,4.9,5.8,0.6,0.4,0.3
2018,Noah Vonleh\vonleno01,22,33,475.2,12,0.5429999999999999,1.2,-0.2,0.49,0.742,168.29999999999998,13.200000000000001,6.6000000000000005,9.9,118.8,3.6,5.1,0.4,0.2,0.3
2018,Noah Vonleh\vonleno01,22,21,399,13.9,0.484,0.5,-0.1,0.413,0.48100000000000004,144.9,21,12.6,6.3,144.9,6.9,6.9,1,0.6,0.3
2018,Nikola Vucevic\vucevni01,27,57,1681.5,19.7,0.5329999999999999,3.6,2,0.475,0.8190000000000001,524.4,193.79999999999998,57,62.7,940.5,16.5,9.2,3.4,1,1.1
2018,Dwyane Wade\wadedw01,36,67,1534.3,15,0.5,1.1,0,0.43799999999999994,0.7140000000000001,254.6,227.79999999999998,60.300000000000004,46.9,763.8000000000001,11.4,3.8,3.4,0.9,0.7
2018,Dwyane Wade\wadedw01,36,46,1067.2,15.9,0.519,1.3,0.2,0.455,0.701,179.4,161,41.4,32.199999999999996,515.1999999999999,11.2,3.9,3.5,0.9,0.7
2018,Dwyane Wade\wadedw01,36,21,466.2,13.1,0.465,-0.1,-0.2,0.409,0.745,71.39999999999999,65.10000000000001,18.900000000000002,14.7,252,12,3.4,3.1,0.9,0.7
2018,Dion Waiters\waitedi01,26,30,918,10.5,0.48700000000000004,0.1,-0.5,0.39799999999999996,0.7390000000000001,78,114,24,9,429,14.3,2.6,3.8,0.8,0.3
2018,Kemba Walker\walkeke02,27,80,2736,20.6,0.5720000000000001,8.5,3.6,0.431,0.8640000000000001,248,448,88,24,1768,22.1,3.1,5.6,1.1,0.3
2018,John Wall\walljo01,27,41,1410.3999999999999,19.1,0.515,2.7,1.2,0.42,0.726,151.70000000000002,393.59999999999997,57.4,45.1,795.4,19.4,3.7,9.6,1.4,1.1
2018,Tyrone Wallace\wallaty01,23,30,852,10.1,0.517,0.7,0,0.445,0.782,105,72,27,12,291,9.7,3.5,2.4,0.9,0.4
2018,Taurean Waller-Prince\princta02,23,82,2460,12.8,0.5489999999999999,2,0.8,0.426,0.8440000000000001,385.40000000000003,213.20000000000002,82,41,1156.2,14.1,4.7,2.6,1,0.5
2018,Derrick Walton\waltode01,22,16,147.2,11.2,0.525,0.4,0.1,0.32,1,16,16,6.4,3.2,28.8,1.8,1,1,0.4,0.2
2018,Jameel Warney\warneja01,24,3,27,22.6,0.599,0.1,-0.1,0.583,0.6,9,0,0,0,17.1,5.7,3,0,0,0
2018,T.J. Warren\warretj01,24,65,2145,17.6,0.541,3.4,0.1,0.498,0.757,331.5,84.5,65,39,1274,19.6,5.1,1.3,1,0.6
2018,Travis Wear\weartr01,27,17,227.8,6.9,0.49700000000000005,0.2,-0.2,0.34700000000000003,1,37.400000000000006,6.800000000000001,3.4000000000000004,5.1,74.80000000000001,4.4,2.2,0.4,0.2,0.3
2018,James Webb\webbja01,24,10,120,2.2,0.33299999999999996,-0.1,-0.1,0.25,,24,4,1,0,16,1.6,2.4,0.4,0.1,0
2018,Briante Weber\weberbr01,25,18,237.6,10.1,0.527,0.4,0.1,0.442,0.8,34.199999999999996,21.599999999999998,18,5.3999999999999995,50.4,2.8,1.9,1.2,1,0.3
2018,Briante Weber\weberbr01,25,13,118.3,11.1,0.547,0.3,0.1,0.409,1,18.2,13,10.4,2.6,26,2,1.4,1,0.8,0.2
2018,Briante Weber\weberbr01,25,5,119,9.2,0.508,0.1,0,0.47600000000000003,0.667,17,9,8,2,24,4.8,3.4,1.8,1.6,0.4
2018,David West\westda01,37,73,1000.0999999999999,20.9,0.6,3.5,1.3,0.5710000000000001,0.759,240.89999999999998,138.7,43.8,73,496.4,6.8,3.3,1.9,0.6,1
2018,Russell Westbrook\westbru01,29,80,2912,24.7,0.524,10.1,7.5,0.449,0.737,808,824,144,24,2032,25.4,10.1,10.3,1.8,0.3
2018,Andrew White\whitean01,24,15,208.5,5.8,0.461,-0.1,-0.3,0.342,0.25,34.5,6,3,1.5,69,4.6,2.3,0.4,0.2,0.1
2018,Derrick White\whitede01,23,17,139.39999999999998,15.9,0.6459999999999999,0.5,0.1,0.485,0.7,25.5,8.5,3.4000000000000004,3.4000000000000004,54.400000000000006,3.2,1.5,0.5,0.2,0.2
2018,Okaro White\whiteok01,25,6,79.80000000000001,8.9,0.5770000000000001,0.2,0,0.43799999999999994,0.667,10.8,1.7999999999999998,1.2000000000000002,1.2000000000000002,19.799999999999997,3.3,1.8,0.3,0.2,0.2
2018,Isaiah Whitehead\whiteis01,22,16,180.8,11.5,0.53,-0.1,-0.2,0.465,0.684,25.6,20.8,8,1.6,100.8,6.3,1.6,1.3,0.5,0.1
2018,Hassan Whiteside\whiteha01,28,54,1366.2,24.1,0.573,5.3,0.8,0.54,0.703,615.6,54,37.8,91.8,756,14,11.4,1,0.7,1.7
2018,Andrew Wiggins\wiggian01,22,82,2976.6,13,0.505,2.1,-0.4,0.43799999999999994,0.643,360.8,164,90.2,49.199999999999996,1451.3999999999999,17.7,4.4,2,1.1,0.6
2018,Jacob Wiley\wileyja01,23,5,33,8.2,0.41,0.1,0,0.25,0.5,11,2,1,0,4,0.8,2.2,0.4,0.2,0
2018,Damien Wilkins\wilkida02,38,19,152,4.9,0.405,-0.1,-0.2,0.33299999999999996,0.75,15.200000000000001,9.5,1.9000000000000001,1.9000000000000001,32.3,1.7,0.8,0.5,0.1,0.1
2018,Alan Williams\willial03,25,5,70,9.3,0.455,0,0,0.389,0.667,22,8,5,1,20,4,4.4,1.6,1,0.2
2018,C.J. Williams\willicj01,27,38,706.8000000000001,9.5,0.512,0.7,0.1,0.442,0.813,57,41.800000000000004,30.400000000000002,11.4,209,5.5,1.5,1.1,0.8,0.3
2018,Derrick Williams\willide02,26,2,9,-3.2,0.25,0,0,0.25,,1,0,0,0,2,1,0.5,0,0,0
2018,Lou Williams\willilo02,31,79,2591.2,20.2,0.574,6.7,2,0.435,0.88,197.5,418.7,86.9,15.8,1785.4,22.6,2.5,5.3,1.1,0.2
2018,Marvin Williams\willima02,31,78,2004.6,13.9,0.603,5,1.9,0.45799999999999996,0.8290000000000001,366.6,93.6,54.599999999999994,39,741,9.5,4.7,1.2,0.7,0.5
2018,Matt Williams\willima05,24,3,11.100000000000001,-0.7,0.41700000000000004,0,0,0.33299999999999996,,0.8999999999999999,0,0,0,5.1,1.7,0.3,0,0,0
2018,Troy Williams\willitr02,23,21,306.59999999999997,15.1,0.544,0.5,0.2,0.46799999999999997,0.667,63,16.8,21,4.2,132.29999999999998,6.3,3,0.8,1,0.2
2018,Troy Williams\willitr02,23,4,17.2,-2.4,0.242,-0.1,-0.1,0.222,0.33299999999999996,4,1.2,1.2,0,5.2,1.3,1,0.3,0.3,0
2018,Troy Williams\willitr02,23,17,290.70000000000005,16.2,0.5720000000000001,0.6,0.2,0.49,0.7040000000000001,59.5,15.3,18.700000000000003,3.4000000000000004,127.5,7.5,3.5,0.9,1.1,0.2
2018,D.J. Wilson\wilsodj01,21,22,70.4,10.3,0.622,0.1,0,0.563,0.5,11,2.2,2.2,0,22,1,0.5,0.1,0.1,0
2018,Jamil Wilson\wilsoja02,27,15,274.5,11.4,0.634,0.5,0.1,0.469,0.5,31.5,10.5,4.5,7.5,105,7,2.1,0.7,0.3,0.5
2018,Justise Winslow\winslju01,21,68,1679.6,11.5,0.496,2.6,0.4,0.424,0.635,367.20000000000005,149.60000000000002,54.400000000000006,34,530.4,7.8,5.4,2.2,0.8,0.5
2018,Jeff Withey\witheje01,27,9,38.699999999999996,8.3,0.444,0,-0.1,0.375,0.5,9.9,0,0,2.6999999999999997,15.299999999999999,1.7,1.1,0,0,0.3
2018,Nate Wolters\woltena01,26,5,19,-2.9,0.16699999999999998,-0.1,0,0.16699999999999998,,2,1,0,0,2,0.4,0.4,0.2,0,0
2018,Brandan Wright\wrighbr03,30,28,380.8,19,0.596,1.3,0.3,0.578,0.636,95.2,14,14,25.2,140,5,3.4,0.5,0.5,0.9
2018,Brandan Wright\wrighbr03,30,27,367.2,19.3,0.595,1.2,0.3,0.5760000000000001,0.636,91.8,13.5,13.5,24.3,135,5,3.4,0.5,0.5,0.9
2018,Brandan Wright\wrighbr03,30,1,15,11.3,0.667,0,0,0.667,,2,0,0,1,4,4,2,0,0,1
2018,Delon Wright\wrighde01,25,69,1435.2,16.5,0.574,4.5,1.7,0.465,0.8290000000000001,200.1,200.1,69,34.5,552,8,2.9,2.9,1,0.5
2018,Guerschon Yabusele\yabusgu01,22,33,234.29999999999998,12.3,0.5589999999999999,0.6,0.1,0.426,0.682,52.800000000000004,16.5,3.3000000000000003,6.6000000000000005,79.2,2.4,1.6,0.5,0.1,0.2
2018,James Young\youngja01,22,6,61.199999999999996,4.6,0.511,0.1,-0.1,0.35700000000000004,0.667,1.7999999999999998,1.7999999999999998,0,0,16.799999999999997,2.8,0.3,0.3,0,0
2018,Joe Young\youngjo01,25,53,556.5,10.1,0.521,0.5,-0.4,0.43,0.759,63.599999999999994,37.099999999999994,15.899999999999999,0,206.7,3.9,1.2,0.7,0.3,0
2018,Nick Young\youngni01,32,80,1392,10,0.562,1.7,-0.6,0.41200000000000003,0.862,128,40,40,8,584,7.3,1.6,0.5,0.5,0.1
2018,Thaddeus Young\youngth01,29,81,2608.2000000000003,14.8,0.528,5.5,2.3,0.48700000000000004,0.598,510.3,153.9,137.7,32.4,955.8000000000001,11.8,6.3,1.9,1.7,0.4
2018,Cody Zeller\zelleco01,25,33,627,15.9,0.602,1.9,0.4,0.545,0.718,178.20000000000002,29.7,13.200000000000001,19.8,234.29999999999998,7.1,5.4,0.9,0.4,0.6
2018,Tyler Zeller\zellety01,28,66,1108.8,16,0.598,2.9,0.1,0.56,0.722,303.59999999999997,46.199999999999996,13.200000000000001,33,442.2,6.7,4.6,0.7,0.2,0.5
2018,Tyler Zeller\zellety01,28,42,701.4,15.3,0.5870000000000001,1.5,-0.1,0.546,0.667,193.2,29.4,8.4,21,298.2,7.1,4.6,0.7,0.2,0.5
2018,Tyler Zeller\zellety01,28,24,405.59999999999997,17.1,0.622,1.4,0.2,0.59,0.895,110.39999999999999,19.200000000000003,7.199999999999999,14.399999999999999,141.60000000000002,5.9,4.6,0.8,0.3,0.6
2018,Paul Zipser\zipsepa01,23,54,826.2,5.2,0.444,-0.6,-0.8,0.34600000000000003,0.731,129.6,48.6,21.6,16.2,216,4,2.4,0.9,0.4,0.3
2018,Ante Zizic\zizican01,21,32,214.4,24.2,0.746,1,0.1,0.731,0.7240000000000001,60.8,6.4,3.2,12.8,118.4,3.7,1.9,0.2,0.1,0.4
2018,Ivica Zubac\zubaciv01,20,43,408.5,15.3,0.557,1,0,0.5,0.765,124.7,25.8,8.6,12.9,159.1,3.7,2.9,0.6,0.2,0.3
