Year,Player,Age,G,MP,PER,TS%,WS,VORP,FG%,FT%,TRB,AST,STL,BLK,PTS,PPG,RPG,APG,SPG,BPG,MVP
1993,Kennard Winchester,26,39,340,11.2,0.48100000000000004,0.4,-0.3,0.439,0.773,49,13,10,10,143,3.6666666666666665,1.2564102564102564,0.3333333333333333,0.2564102564102564,0.2564102564102564,0
1993,David Wingate,29,72,1471,11.5,0.574,2.3,0.5,0.536,0.738,174,183,66,9,440,6.111111111111111,2.4166666666666665,2.5416666666666665,0.9166666666666666,0.125,0
1993,Joe Wolf,28,23,165,11.9,0.519,0.4,-0.1,0.455,0.813,48,5,7,1,53,2.3043478260869565,2.0869565217391304,0.21739130434782608,0.30434782608695654,0.043478260869565216,0
1993,Joe Wolf,28,2,9,-4.7,0.266,-0.1,0,0,0.5,3,0,0,1,1,0.5,1.5,0,0,0.5,0
1993,Joe Wolf,28,21,156,12.9,0.529,0.5,0,0.465,0.857,45,5,7,0,52,2.4761904761904763,2.142857142857143,0.23809523809523808,0.3333333333333333,0,0
1993,David Wood,28,64,598,8.7,0.5489999999999999,1,0.1,0.444,0.836,97,34,13,12,155,2.421875,1.515625,0.53125,0.203125,0.1875,0
1993,Randy Woods,22,41,174,12.3,0.439,0.1,-0.1,0.348,0.731,14,40,14,1,68,1.6585365853658536,0.34146341463414637,0.975609756097561,0.34146341463414637,0.024390243902439025,0
1993,Orlando Woolridge,33,58,1555,13.4,0.516,2.3,0.3,0.48200000000000004,0.6779999999999999,185,115,27,27,698,12.03448275862069,3.189655172413793,1.9827586206896552,0.46551724137931033,0.46551724137931033,0
1993,Orlando Woolridge,33,50,1477,13.4,0.512,2.2,0.4,0.479,0.6729999999999999,176,112,26,25,655,13.1,3.52,2.24,0.52,0.5,0
1993,Orlando Woolridge,33,8,78,14.1,0.5820000000000001,0.1,-0.1,0.545,0.778,9,3,1,2,43,5.375,1.125,0.375,0.125,0.25,0
1993,James Worthy*,31,82,2359,15.6,0.494,3,0.2,0.447,0.81,247,278,92,27,1221,14.890243902439025,3.0121951219512195,3.3902439024390243,1.1219512195121952,0.32926829268292684,0
1993,Howard Wright,25,4,10,28.7,0.68,0,0,0.8,0,2,0,0,0,8,2,0.5,0,0,0,0
1993,Danny Young,30,65,836,10.4,0.519,1.4,-0.2,0.413,0.875,47,119,31,5,188,2.8923076923076922,0.7230769230769231,1.8307692307692307,0.47692307692307695,0.07692307692307693,0
1994,Alaa Abdelnaby,25,13,159,9.2,0.485,-0.1,-0.3,0.436,0.64,46,3,2,3,64,4.923076923076923,3.5384615384615383,0.23076923076923078,0.15384615384615385,0.23076923076923078,0
1994,Mahmoud Abdul-Rauf,24,80,2617,16.7,0.521,6.8,0.9,0.46,0.956,168,362,82,10,1437,17.9625,2.1,4.525,1.025,0.125,0
1994,Michael Adams,31,70,2337,14.2,0.52,3.1,0.2,0.408,0.83,183,480,96,6,849,12.128571428571428,2.6142857142857143,6.857142857142857,1.3714285714285714,0.08571428571428572,0
1994,Mark Aguirre,34,39,859,13.1,0.544,0.9,0,0.46799999999999997,0.6940000000000001,116,104,21,8,413,10.58974358974359,2.9743589743589745,2.6666666666666665,0.5384615384615384,0.20512820512820512,0
1994,Danny Ainge,34,68,1555,11.8,0.524,2.8,0.3,0.41700000000000004,0.83,131,180,57,8,606,8.911764705882353,1.9264705882352942,2.6470588235294117,0.8382352941176471,0.11764705882352941,0
1994,Gary Alexander,24,11,55,8.6,0.529,0,-0.1,0.5710000000000001,0.33299999999999996,15,2,3,0,19,1.7272727272727273,1.3636363636363635,0.18181818181818182,0.2727272727272727,0,0
1994,Gary Alexander,24,4,12,0.8,0.34700000000000003,0,0,0.5,0,3,1,0,0,2,0.5,0.75,0.25,0,0,0
1994,Gary Alexander,24,7,43,10.7,0.564,0,0,0.583,0.429,12,1,3,0,17,2.4285714285714284,1.7142857142857142,0.14285714285714285,0.42857142857142855,0,0
1994,Victor Alexander,24,69,1318,14,0.539,2.3,-0.3,0.53,0.527,308,66,28,32,602,8.72463768115942,4.463768115942029,0.9565217391304348,0.4057971014492754,0.463768115942029,0
1994,Eric Anderson,23,11,39,15.2,0.45299999999999996,0.1,0,0.41200000000000003,0.35700000000000004,17,2,0,1,21,1.9090909090909092,1.5454545454545454,0.18181818181818182,0,0.09090909090909091,0
1994,Greg Anderson,29,77,1624,14.6,0.561,3.4,0.4,0.5429999999999999,0.5710000000000001,571,51,55,68,491,6.376623376623376,7.415584415584416,0.6623376623376623,0.7142857142857143,0.8831168831168831,0
1994,Kenny Anderson,23,82,3135,18.2,0.491,7.5,3.2,0.41700000000000004,0.818,322,784,158,15,1538,18.75609756097561,3.926829268292683,9.560975609756097,1.9268292682926829,0.18292682926829268,0
1994,Nick Anderson,26,81,2811,16.9,0.5489999999999999,7.6,3.6,0.478,0.672,476,294,134,33,1277,15.765432098765432,5.8765432098765435,3.6296296296296298,1.654320987654321,0.4074074074074074,0
1994,Ron Anderson,35,21,356,9.9,0.499,0.5,-0.1,0.40700000000000003,0.826,53,17,8,3,96,4.571428571428571,2.5238095238095237,0.8095238095238095,0.38095238095238093,0.14285714285714285,0
1994,Ron Anderson,35,11,176,9.5,0.456,0.3,0,0.349,0.833,26,6,5,2,44,4,2.3636363636363638,0.5454545454545454,0.45454545454545453,0.18181818181818182,0
1994,Ron Anderson,35,10,180,10.2,0.5429999999999999,0.1,-0.1,0.465,0.818,27,11,3,1,52,5.2,2.7,1.1,0.3,0.1,0
1994,Willie Anderson,27,80,2488,14.2,0.523,5.6,1.3,0.47100000000000003,0.848,242,347,71,46,955,11.9375,3.025,4.3375,0.8875,0.575,0
1994,Greg Anthony,26,80,1994,13,0.48700000000000004,5.5,1.5,0.39399999999999996,0.774,189,365,114,13,628,7.85,2.3625,4.5625,1.425,0.1625,0
1994,B.J. Armstrong,26,82,2770,14.5,0.547,7.5,0.8,0.47600000000000003,0.855,170,323,80,9,1212,14.78048780487805,2.073170731707317,3.9390243902439024,0.975609756097561,0.10975609756097561,0
1994,Vincent Askew,27,80,1690,15.9,0.551,6,1.1,0.48100000000000004,0.8290000000000001,184,194,73,19,727,9.0875,2.3,2.425,0.9125,0.2375,0
1994,Keith Askins,26,37,319,8.2,0.46,0.3,-0.1,0.409,0.9,82,13,11,1,85,2.2972972972972974,2.2162162162162162,0.35135135135135137,0.2972972972972973,0.02702702702702703,0
1994,Stacey Augmon,25,82,2605,17.9,0.5760000000000001,9.7,3.5,0.51,0.764,394,187,149,45,1212,14.78048780487805,4.804878048780488,2.2804878048780486,1.8170731707317074,0.5487804878048781,0
1994,Isaac Austin,24,14,201,14.1,0.473,0.2,0,0.439,0.609,69,17,5,10,72,5.142857142857143,4.928571428571429,1.2142857142857142,0.35714285714285715,0.7142857142857143,0
1994,Anthony Avent,24,74,1371,9.2,0.43,0.4,-0.9,0.377,0.7240000000000001,338,65,33,31,389,5.256756756756757,4.5675675675675675,0.8783783783783784,0.44594594594594594,0.4189189189189189,0
1994,Anthony Avent,24,33,695,11.3,0.466,0.3,-0.5,0.40399999999999997,0.772,154,33,16,20,245,7.424242424242424,4.666666666666667,1,0.48484848484848486,0.6060606060606061,0
1994,Anthony Avent,24,41,676,7.1,0.38,0.1,-0.4,0.341,0.636,184,32,17,11,144,3.5121951219512195,4.487804878048781,0.7804878048780488,0.4146341463414634,0.2682926829268293,0
1994,John Bagley,33,3,13,7.6,0.34700000000000003,0,0,0,1,1,3,0,0,2,0.6666666666666666,0.3333333333333333,1,0,0,0
1994,Thurl Bailey,32,79,1297,15.2,0.56,2.6,-0.2,0.51,0.799,215,54,20,58,583,7.379746835443038,2.721518987341772,0.6835443037974683,0.25316455696202533,0.7341772151898734,0
1994,Vin Baker,22,82,2560,16.1,0.526,4.4,1.3,0.501,0.569,621,163,60,114,1105,13.475609756097562,7.573170731707317,1.9878048780487805,0.7317073170731707,1.3902439024390243,0
1994,Charles Barkley*,30,65,2298,22.8,0.563,8.8,4.5,0.495,0.7040000000000001,727,296,101,37,1402,21.56923076923077,11.184615384615384,4.553846153846154,1.5538461538461539,0.5692307692307692,0
1994,Dana Barros,26,81,2519,16,0.5710000000000001,4.7,1.2,0.469,0.8,196,424,107,5,1075,13.271604938271604,2.419753086419753,5.234567901234568,1.3209876543209877,0.06172839506172839,0
1994,Jon Barry,24,72,1242,14.6,0.511,2.1,0.6,0.414,0.795,146,168,102,17,445,6.180555555555555,2.0277777777777777,2.3333333333333335,1.4166666666666667,0.2361111111111111,0
1994,John Battle,31,51,814,12.2,0.535,1.4,-0.5,0.47600000000000003,0.753,39,83,22,1,338,6.627450980392157,0.7647058823529411,1.6274509803921569,0.43137254901960786,0.0196078431372549,0
1994,Benoit Benjamin,29,77,1817,14.2,0.525,4.1,-0.2,0.48,0.71,499,44,35,90,718,9.324675324675324,6.48051948051948,0.5714285714285714,0.45454545454545453,1.1688311688311688,0
1994,Tony Bennett,24,74,983,9.9,0.46,0.9,-0.3,0.39899999999999997,0.733,90,163,39,1,248,3.3513513513513513,1.2162162162162162,2.2027027027027026,0.527027027027027,0.013513513513513514,0
1994,David Benoit,25,55,1070,10.9,0.44799999999999995,1.6,-0.3,0.385,0.773,260,23,23,37,358,6.509090909090909,4.7272727272727275,0.41818181818181815,0.41818181818181815,0.6727272727272727,0
1994,Rolando Blackman,34,55,969,11.3,0.51,2.4,0,0.436,0.9059999999999999,93,76,25,6,400,7.2727272727272725,1.690909090909091,1.3818181818181818,0.45454545454545453,0.10909090909090909,0
1994,Mookie Blaylock,26,81,2915,19.6,0.48700000000000004,10.2,5.4,0.41100000000000003,0.73,424,789,212,44,1118,13.802469135802468,5.234567901234568,9.74074074074074,2.617283950617284,0.5432098765432098,0
1994,Corie Blount,25,67,690,12.3,0.478,1.2,0.1,0.43700000000000006,0.613,194,56,19,33,198,2.955223880597015,2.8955223880597014,0.835820895522388,0.2835820895522388,0.4925373134328358,0
1994,Muggsy Bogues,29,77,2746,16.2,0.51,6.4,1.5,0.47100000000000003,0.8059999999999999,313,780,133,2,835,10.844155844155845,4.064935064935065,10.12987012987013,1.7272727272727273,0.025974025974025976,0
1994,Manute Bol,31,14,116,3.1,0.21100000000000002,-0.2,-0.2,0.21100000000000002,,18,1,2,16,8,0.5714285714285714,1.2857142857142858,0.07142857142857142,0.14285714285714285,1.1428571428571428,0
1994,Manute Bol,31,8,61,-3.4,0.083,-0.3,-0.2,0.083,,11,0,0,6,2,0.25,1.375,0,0,0.75,0
1994,Manute Bol,31,2,6,10.7,,0,0,,,1,1,0,1,0,0,0.5,0.5,0,0.5,0
1994,Manute Bol,31,4,49,10.2,0.429,0.1,0,0.429,,6,0,2,9,6,1.5,1.5,0,0.5,2.25,0
1994,Walter Bond,24,56,559,9.1,0.507,1,0.1,0.40399999999999997,0.775,61,31,16,12,176,3.142857142857143,1.0892857142857142,0.5535714285714286,0.2857142857142857,0.21428571428571427,0
1994,Anthony Bonner,25,73,1402,12.6,0.56,4.1,1.7,0.563,0.47600000000000003,344,88,76,13,374,5.123287671232877,4.712328767123288,1.2054794520547945,1.0410958904109588,0.1780821917808219,0
1994,Anthony Bowie,30,70,948,11.5,0.515,1.3,-0.2,0.48100000000000004,0.8370000000000001,120,102,32,12,320,4.571428571428571,1.7142857142857142,1.457142857142857,0.45714285714285713,0.17142857142857143,0
1994,Sam Bowie,32,25,556,13.6,0.535,0.8,-0.1,0.436,0.867,131,47,4,28,223,8.92,5.24,1.88,0.16,1.12,0
1994,Shawn Bradley,21,49,1385,11.6,0.446,-1.1,-0.2,0.409,0.607,306,98,45,147,504,10.285714285714286,6.244897959183674,2,0.9183673469387755,3,0
1994,Terrell Brandon,23,73,1548,15,0.489,2.9,0.4,0.42,0.858,159,277,84,16,606,8.301369863013699,2.1780821917808217,3.7945205479452055,1.1506849315068493,0.2191780821917808,0
1994,Randy Breuer,33,26,247,5.4,0.295,0,-0.1,0.308,0.214,56,8,6,19,19,0.7307692307692307,2.1538461538461537,0.3076923076923077,0.23076923076923078,0.7307692307692307,0
1994,Frank Brickowski,34,71,2094,14.3,0.54,2.7,0.4,0.488,0.768,404,222,80,27,935,13.169014084507042,5.690140845070423,3.1267605633802815,1.1267605633802817,0.38028169014084506,0
1994,Frank Brickowski,34,43,1441,14.7,0.54,1.9,0.3,0.48200000000000004,0.775,279,165,52,16,653,15.186046511627907,6.488372093023256,3.8372093023255816,1.2093023255813953,0.37209302325581395,0
1994,Frank Brickowski,34,28,653,13.4,0.541,0.7,0.1,0.502,0.746,125,57,28,11,282,10.071428571428571,4.464285714285714,2.0357142857142856,1,0.39285714285714285,0
1994,Kevin Brooks,24,34,190,5.3,0.41100000000000003,-0.2,-0.5,0.364,0.9,21,3,0,2,85,2.5,0.6176470588235294,0.08823529411764706,0,0.058823529411764705,0
1994,Scott Brooks,28,73,1225,12.2,0.584,3.3,0.2,0.491,0.871,102,149,51,2,381,5.219178082191781,1.3972602739726028,2.041095890410959,0.6986301369863014,0.0273972602739726,0
1994,Chucky Brown,25,1,10,10.8,1.042,0,0,1,1,1,0,0,0,3,3,1,0,0,0,0
1994,Dee Brown,25,77,2867,16,0.5329999999999999,6.4,3.2,0.48,0.831,300,347,156,47,1192,15.480519480519481,3.896103896103896,4.5064935064935066,2.0259740259740258,0.6103896103896104,0
1994,Mike Brown,30,82,1921,7.2,0.479,1.5,-0.3,0.42700000000000005,0.653,447,72,51,29,299,3.6463414634146343,5.451219512195122,0.8780487804878049,0.6219512195121951,0.35365853658536583,0
1994,P.J. Brown,24,79,1950,12.2,0.48,4.2,1.6,0.415,0.757,493,93,71,93,450,5.69620253164557,6.2405063291139244,1.1772151898734178,0.8987341772151899,1.1772151898734178,0
1994,Randy Brown,25,61,1041,9.3,0.47200000000000003,0.4,-0.2,0.43799999999999994,0.609,112,133,63,14,273,4.475409836065574,1.8360655737704918,2.180327868852459,1.0327868852459017,0.22950819672131148,0
1994,Mark Bryant,28,79,1441,9.9,0.514,2.3,-0.4,0.48200000000000004,0.6920000000000001,315,37,32,29,442,5.594936708860759,3.9873417721518987,0.46835443037974683,0.4050632911392405,0.3670886075949367,0
1994,Jud Buechler,25,36,218,14.9,0.5710000000000001,0.5,0,0.5,0.5,32,16,8,1,106,2.9444444444444446,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.027777777777777776,0
1994,Matt Bullard,26,65,725,8.8,0.47600000000000003,1,-0.1,0.345,0.769,84,64,14,6,226,3.476923076923077,1.2923076923076924,0.9846153846153847,0.2153846153846154,0.09230769230769231,0
1994,Evers Burns,22,23,143,9.7,0.43,0.1,-0.1,0.4,0.522,30,9,6,3,56,2.4347826086956523,1.3043478260869565,0.391304347826087,0.2608695652173913,0.13043478260869565,0
1994,Scott Burrell,23,51,767,10.4,0.461,0.5,-0.1,0.419,0.657,132,62,37,16,244,4.784313725490196,2.588235294117647,1.2156862745098038,0.7254901960784313,0.3137254901960784,0
1994,Willie Burton,25,53,697,15.6,0.526,1.6,-0.2,0.43799999999999994,0.759,136,39,18,20,371,7,2.5660377358490565,0.7358490566037735,0.33962264150943394,0.37735849056603776,0
1994,Mitchell Butler,23,75,1321,13,0.521,1.1,-0.2,0.495,0.578,225,77,54,20,518,6.906666666666666,3,1.0266666666666666,0.72,0.26666666666666666,0
1994,Michael Cage,32,82,1708,11.9,0.545,4.9,1.2,0.545,0.486,444,45,77,38,378,4.609756097560975,5.414634146341464,0.5487804878048781,0.9390243902439024,0.4634146341463415,0
1994,Elden Campbell,25,76,2253,15.2,0.503,4.2,0.5,0.462,0.6890000000000001,519,86,64,146,934,12.289473684210526,6.828947368421052,1.131578947368421,0.8421052631578947,1.9210526315789473,0
1994,Tony Campbell,31,63,1214,13.3,0.491,1.5,-0.2,0.44299999999999995,0.7829999999999999,186,82,50,15,555,8.80952380952381,2.9523809523809526,1.3015873015873016,0.7936507936507936,0.23809523809523808,0
1994,Tony Campbell,31,22,379,13.3,0.544,1.1,0.3,0.49200000000000005,0.8109999999999999,60,31,20,1,157,7.136363636363637,2.727272727272727,1.4090909090909092,0.9090909090909091,0.045454545454545456,0
1994,Tony Campbell,31,41,835,13.3,0.473,0.5,-0.5,0.42700000000000005,0.7709999999999999,126,51,30,14,398,9.707317073170731,3.073170731707317,1.2439024390243902,0.7317073170731707,0.34146341463414637,0
1994,Antoine Carr,32,34,465,12.8,0.534,1.2,-0.1,0.488,0.7240000000000001,51,15,9,22,198,5.823529411764706,1.5,0.4411764705882353,0.2647058823529412,0.6470588235294118,0
1994,Bill Cartwright,36,42,780,10.1,0.544,1.3,-0.2,0.513,0.684,152,57,8,8,235,5.595238095238095,3.619047619047619,1.3571428571428572,0.19047619047619047,0.19047619047619047,0
1994,Sam Cassell,24,66,1122,13.1,0.506,2.2,0.2,0.418,0.841,134,192,59,7,440,6.666666666666667,2.0303030303030303,2.909090909090909,0.8939393939393939,0.10606060606060606,0
1994,Duane Causwell,25,41,674,11.8,0.545,1.2,0,0.518,0.588,186,11,19,49,182,4.439024390243903,4.536585365853658,0.2682926829268293,0.4634146341463415,1.1951219512195121,0
1994,Cedric Ceballos,24,53,1602,20.9,0.5660000000000001,5.5,1.4,0.535,0.7240000000000001,344,91,59,23,1010,19.056603773584907,6.490566037735849,1.7169811320754718,1.1132075471698113,0.4339622641509434,0
1994,Tom Chambers,34,80,1838,13.4,0.512,3.9,-0.2,0.44,0.7859999999999999,326,79,40,32,893,11.1625,4.075,0.9875,0.5,0.4,0
1994,Rex Chapman,26,60,2025,16.9,0.5720000000000001,3.9,0.7,0.498,0.816,146,185,59,8,1094,18.233333333333334,2.433333333333333,3.0833333333333335,0.9833333333333333,0.13333333333333333,0
1994,Calbert Cheaney,22,65,1604,14,0.508,1.2,-0.3,0.47,0.77,190,126,63,10,779,11.984615384615385,2.923076923076923,1.9384615384615385,0.9692307692307692,0.15384615384615385,0
1994,Pete Chilcutt,25,76,1365,12.7,0.47200000000000003,1.5,0.1,0.45299999999999996,0.631,371,86,53,39,450,5.921052631578948,4.881578947368421,1.131578947368421,0.6973684210526315,0.5131578947368421,0
1994,Pete Chilcutt,25,46,974,13.6,0.47700000000000004,1.3,0.4,0.46299999999999997,0.596,271,71,43,28,335,7.282608695652174,5.891304347826087,1.5434782608695652,0.9347826086956522,0.6086956521739131,0
1994,Pete Chilcutt,25,30,391,10.5,0.457,0.2,-0.3,0.425,0.769,100,15,10,11,115,3.8333333333333335,3.3333333333333335,0.5,0.3333333333333333,0.36666666666666664,0
1994,Doug Christie,23,65,1515,13.5,0.514,1.4,0.6,0.434,0.6970000000000001,235,136,89,28,672,10.338461538461539,3.6153846153846154,2.0923076923076924,1.3692307692307693,0.4307692307692308,0
1994,Ben Coleman,32,9,77,11.6,0.491,0,-0.2,0.48,0.5,26,0,2,2,28,3.111111111111111,2.888888888888889,0,0.2222222222222222,0.2222222222222222,0
1994,Derrick Coleman,26,77,2778,21.4,0.534,9.9,4.5,0.447,0.774,870,262,68,142,1559,20.246753246753247,11.2987012987013,3.4025974025974026,0.8831168831168831,1.844155844155844,0
1994,Bimbo Coles,25,76,1726,13,0.51,3.2,0.4,0.449,0.779,159,263,75,12,588,7.7368421052631575,2.0921052631578947,3.460526315789474,0.9868421052631579,0.15789473684210525,0
1994,Marty Conlon,26,30,579,15,0.619,1.4,0.2,0.5760000000000001,0.8109999999999999,139,34,9,8,233,7.766666666666667,4.633333333333334,1.1333333333333333,0.3,0.26666666666666666,0
1994,Marty Conlon,26,16,378,16.7,0.648,1.1,0.3,0.606,0.816,89,28,5,7,163,10.1875,5.5625,1.75,0.3125,0.4375,0
1994,Marty Conlon,26,14,201,11.8,0.5589999999999999,0.3,-0.1,0.518,0.8,50,6,4,1,70,5,3.5714285714285716,0.42857142857142855,0.2857142857142857,0.07142857142857142,0
1994,Lester Conner,34,11,169,12,0.381,0.3,0.1,0.368,0.5,24,31,14,1,31,2.8181818181818183,2.1818181818181817,2.8181818181818183,1.2727272727272727,0.09090909090909091,0
1994,Anthony Cook,26,25,203,11.3,0.47700000000000004,0.1,-0.2,0.48100000000000004,0.4,56,4,3,14,62,2.48,2.24,0.16,0.12,0.56,0
1994,Anthony Cook,26,2,2,-7.9,0,0,0,0,,0,0,0,2,0,0,0,0,0,1,0
1994,Anthony Cook,26,23,201,11.5,0.484,0.1,-0.2,0.491,0.4,56,4,3,12,62,2.6956521739130435,2.4347826086956523,0.17391304347826086,0.13043478260869565,0.5217391304347826,0
1994,Duane Cooper,24,23,136,7.9,0.504,-0.1,-0.3,0.439,0.733,9,28,3,0,48,2.0869565217391304,0.391304347826087,1.2173913043478262,0.13043478260869565,0,0
1994,Tyrone Corbin,31,82,2149,11.8,0.506,4.4,1.8,0.456,0.813,389,122,99,24,659,8.036585365853659,4.7439024390243905,1.4878048780487805,1.2073170731707317,0.2926829268292683,0
1994,Chris Corchiani,25,51,467,10.4,0.528,0.4,-0.2,0.426,0.684,44,86,22,2,117,2.2941176470588234,0.8627450980392157,1.6862745098039216,0.43137254901960786,0.0392156862745098,0
1994,Joe Courtney,24,52,345,13.4,0.498,0.4,-0.3,0.45299999999999996,0.6809999999999999,56,15,10,12,168,3.230769230769231,1.0769230769230769,0.28846153846153844,0.19230769230769232,0.23076923076923078,0
1994,Joe Courtney,24,33,168,17.9,0.5589999999999999,0.5,-0.1,0.513,0.7190000000000001,27,9,3,6,103,3.121212121212121,0.8181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,0
1994,Joe Courtney,24,19,177,9,0.424,-0.1,-0.2,0.386,0.6,29,6,7,6,65,3.4210526315789473,1.5263157894736843,0.3157894736842105,0.3684210526315789,0.3157894736842105,0
1994,John Crotty,24,45,313,17.5,0.575,1,0.2,0.455,0.861,31,77,15,1,132,2.933333333333333,0.6888888888888889,1.711111111111111,0.3333333333333333,0.022222222222222223,0
1994,Terry Cummings,32,59,1133,12.7,0.452,1.8,-0.2,0.428,0.589,297,50,31,13,429,7.271186440677966,5.033898305084746,0.847457627118644,0.5254237288135594,0.22033898305084745,0
1994,Earl Cureton,36,2,30,2.2,0.225,0,-0.1,0.25,0,12,0,0,0,4,2,6,0,0,0,0
1994,Dell Curry,29,82,2173,18.5,0.5429999999999999,5,2.1,0.455,0.873,262,221,98,27,1335,16.28048780487805,3.1951219512195124,2.6951219512195124,1.1951219512195121,0.32926829268292684,0
1994,Michael Curry,25,10,43,-3.9,0.28600000000000003,-0.2,-0.1,0.214,0.75,1,1,1,0,9,0.9,0.1,0.1,0.1,0,0
1994,Lloyd Daniels,26,65,980,11.2,0.462,1.1,-0.1,0.376,0.7190000000000001,111,94,29,16,370,5.6923076923076925,1.7076923076923076,1.4461538461538461,0.4461538461538462,0.24615384615384617,0
1994,Brad Daugherty,28,50,1838,18.4,0.5660000000000001,6.4,1.9,0.488,0.785,508,149,41,36,848,16.96,10.16,2.98,0.82,0.72,0
1994,Antonio Davis,25,81,1732,15.2,0.561,5,1,0.508,0.642,505,55,45,84,626,7.728395061728395,6.234567901234568,0.6790123456790124,0.5555555555555556,1.037037037037037,0
1994,Brian Davis,23,68,374,9.2,0.42,0,-0.4,0.317,0.735,55,22,16,4,131,1.9264705882352942,0.8088235294117647,0.3235294117647059,0.23529411764705882,0.058823529411764705,0
1994,Dale Davis,24,66,2292,15.9,0.542,7,2.9,0.529,0.527,718,100,48,106,771,11.681818181818182,10.878787878787879,1.5151515151515151,0.7272727272727273,1.606060606060606,0
1994,Hubert Davis,23,56,1333,14,0.5579999999999999,4.2,0.5,0.47100000000000003,0.825,67,165,40,4,614,10.964285714285714,1.1964285714285714,2.9464285714285716,0.7142857142857143,0.07142857142857142,0
1994,Terry Davis,26,15,286,9.6,0.436,0.4,-0.2,0.40700000000000003,0.667,74,6,9,1,56,3.7333333333333334,4.933333333333334,0.4,0.6,0.06666666666666667,0
